id, created_time, status_type,link, likes, shares, comments
77590795932_10153282100305933, 2016-03-06T19:44:03+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153282100305933/,2085, 197, 273
77590795932_10153282085695933, 2016-03-06T19:30:39+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153282085695933/?type=3,546, 67, 58
77590795932_10153282037270933, 2016-03-06T19:01:26+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153282037270933/,2038, 182, 124
77590795932_10153282002250933, 2016-03-06T18:33:26+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153282002250933/?type=3,2411, 339, 61
77590795932_10153281843155933, 2016-03-06T16:32:02+0000, shared_story, http://johnkasich.com/ArnoldRally,664, 84, 152
77590795932_10153281725785933, 2016-03-06T15:09:53+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153281725785933/?type=3,3381, 501, 174
77590795932_10153280638415933, 2016-03-06T02:24:36+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153280638415933/?type=3,10974, 2197, 520
77590795932_10153280450520933, 2016-03-06T00:52:27+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153280450520933/?type=3,1815, 204, 271
77590795932_10153280128615933, 2016-03-06T00:00:00+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153280128615933/,4170, 1062, 236
77590795932_10153280356860933, 2016-03-05T23:55:17+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153280356860933/,2560, 340, 140
77590795932_10153279953580933, 2016-03-05T19:08:52+0000, shared_story, http://johnkasich.com/Snapchat,284, 34, 110
77590795932_10153279739735933, 2016-03-05T16:51:01+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153279739735933/?type=3,5350, 1255, 257
77590795932_10153279600765933, 2016-03-05T15:23:51+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153279600765933/,3679, 1059, 1441
77590795932_10153278693545933, 2016-03-05T03:20:58+0000, shared_story, http://m.washingtontimes.com/news/2016/mar/4/newtgingrichjohnkasichsmoment/,5950, 1415, 459
77590795932_10153278199170933, 2016-03-05T01:20:00+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153278199170933/,6168, 3345, 522
77590795932_10153278598545933, 2016-03-05T00:49:10+0000, mobile_status_update, null,10804, 423, 349
77590795932_10153278406740933, 2016-03-04T23:22:06+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153278406740933/,3551, 1289, 2309
77590795932_10153278231715933, 2016-03-04T21:20:00+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153278231715933/?type=3,1525, 396, 111
77590795932_10153278186380933, 2016-03-04T20:22:52+0000, shared_story, https://johnkasich.com/blogposts/cincinnatienquirerendorsesjohnkasichforpresident/,8248, 1386, 335
77590795932_10153278167185933, 2016-03-04T20:13:10+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153278167185933/,2567, 572, 120
77590795932_10153277983765933, 2016-03-04T18:30:17+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153277983765933/,3304, 1239, 260
77590795932_10153277831660933, 2016-03-04T17:10:00+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153277831660933/?type=3,3924, 886, 186
77590795932_10153277793405933, 2016-03-04T16:10:50+0000, shared_story, http://insider.foxnews.com/2016/03/04/luntzfocusgroupswinnergopdebatelowpointnight,7562, null, 900
77590795932_10153276873325933, 2016-03-04T05:17:56+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153276873325933/?type=3,999, 105, 381
77590795932_10153276770710933, 2016-03-04T04:18:33+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153276770710933/,13594, 5857, 1575
77590795932_10153276711615933, 2016-03-04T03:45:31+0000, mobile_status_update, null,13867, 1346, 1481
77590795932_10153276553565933, 2016-03-04T01:55:53+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153276553565933/,2996, 757, 752
77590795932_10153276206820933, 2016-03-03T22:30:31+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153276206820933/?type=3,4867, 334, 667
77590795932_10153276083905933, 2016-03-03T21:06:48+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153276083905933/,2786, 534, 165
77590795932_10153275989440933, 2016-03-03T19:42:09+0000, shared_story, http://johnkasich.com/ArnoldRally,1600, 339, 108
77590795932_10153275737230933, 2016-03-03T17:02:36+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153275737230933/?type=3,2644, 356, 404
77590795932_10153275596525933, 2016-03-03T14:57:24+0000, shared_story, http://www.detroitnews.com/story/opinion/editorials/2016/03/03/editorialendorseohiogovjohnkasichgopvote/81238290/,6055, 1229, 342
77590795932_10153275573900933, 2016-03-03T14:45:51+0000, shared_story, http://www.kentucky.com/opinion/editorials/article63687387.html,7051, 1066, 345
77590795932_10153274384705933, 2016-03-02T23:13:51+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153274384705933/,1706, 390, 1256
77590795932_10153274229025933, 2016-03-02T21:33:07+0000, shared_story, https://johnkasich.com/blogposts/wanttostoptrumpvotekasichinohio/,1706, 421, 239
77590795932_10153274059620933, 2016-03-02T20:29:20+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153274059620933/,1892, 527, 1572
77590795932_10153273944410933, 2016-03-02T18:20:51+0000, shared_story, https://www.facebook.com/JohnKasich/videos/10153259259225933/,2057, null, 221
77590795932_10153273824070933, 2016-03-02T18:00:00+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153273824070933/,2130, 637, 172
77590795932_10153273901665933, 2016-03-02T17:54:08+0000, shared_story, https://johnkasich.com/blogposts/blogemmakasichwritesfromthecampaigntrail/,1085, 52, 43
77590795932_10153273761310933, 2016-03-02T16:12:32+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153273761310933/?type=3,897, 108, 127
77590795932_10153272656850933, 2016-03-02T12:19:00+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153272656850933/,3730, 637, 533
77590795932_10153272190940933, 2016-03-01T22:53:12+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153272190940933/?type=3,2579, 684, 323
77590795932_10153271697845933, 2016-03-01T17:10:13+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153271697845933/?type=3,891, 154, 74
77590795932_10153271634190933, 2016-03-01T16:31:57+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153271634190933/?type=3,4173, 800, 549
77590795932_10153271401575933, 2016-03-01T14:41:20+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153271400095933/?type=3,6129, 1538, 645
77590795932_10153269755840933, 2016-02-29T21:55:38+0000, shared_story, https://johnkasich.com/earlyvoting/,756, 141, 195
77590795932_10153269543340933, 2016-02-29T20:45:00+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153269543340933/?type=3,2157, 264, 116
77590795932_10153269618330933, 2016-02-29T18:50:55+0000, shared_story, https://www.washingtonpost.com/news/checkpoint/wp/2016/02/28/asealteam6membermuststepoutoftheshadowstoreceivethemedalofhonor/,3199, 303, 72
77590795932_10153269505960933, 2016-02-29T17:40:59+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153269505960933/,2375, 560, 236
77590795932_10153269464670933, 2016-02-29T17:04:07+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153269464670933/?type=3,1244, 237, 65
77590795932_10153269198545933, 2016-02-29T14:16:51+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153269198545933/?type=3,345, 44, 58
77590795932_10153268468915933, 2016-02-29T03:53:59+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153268468915933/?type=3,7870, 1405, 320
77590795932_10153267808675933, 2016-02-28T20:38:01+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153267808675933/,2620, 591, 243
77590795932_10153267532260933, 2016-02-28T17:36:47+0000, shared_story, http://www.politico.com/story/2016/02/trumpdeclinestocondemnkukluxklan219927,5739, 1254, 541
77590795932_10153267484470933, 2016-02-28T17:02:37+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153267484470933/?type=3,2055, 392, 95
77590795932_10153267179275933, 2016-02-28T14:22:07+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153267179275933/?type=3,1016, 275, 82
77590795932_10153266270795933, 2016-02-28T02:53:17+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153266270795933/?type=3,1442, 241, 136
77590795932_10153266078920933, 2016-02-28T00:14:25+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153266078920933/?type=3,2646, 738, 194
77590795932_10153265859555933, 2016-02-27T21:56:26+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153265859555933/,1353, 340, 187
77590795932_10153265521765933, 2016-02-27T17:59:19+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153265521765933/?type=3,2145, 297, 149
77590795932_10153265356485933, 2016-02-27T17:15:00+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153265356485933/?type=3,836, 141, 61
77590795932_10153265328350933, 2016-02-27T15:50:50+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153265328350933/?type=3,1851, 271, 98
77590795932_10153264532325933, 2016-02-27T05:01:13+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153264532325933/?type=3,3414, 273, 223
77590795932_10153263704065933, 2016-02-26T18:42:44+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153263704065933/?type=3,4309, 656, 292
77590795932_10153263470895933, 2016-02-26T16:50:00+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153263470895933/?type=3,393, 54, 89
77590795932_10153263362785933, 2016-02-26T14:54:43+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153263362785933/,2606, 816, 242
77590795932_10153262345875933, 2016-02-26T04:11:21+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153262345875933/,8706, 1990, 1031
77590795932_10153262312890933, 2016-02-26T03:36:52+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153262312890933/?type=3,2395, 345, 196
77590795932_10153262121080933, 2016-02-26T01:26:12+0000, mobile_status_update, null,1413, 54, 95
77590795932_10153262072760933, 2016-02-26T01:00:35+0000, shared_story, http://gph.is/1R5wyjp,2184, 354, 161
77590795932_10153261618290933, 2016-02-25T20:55:00+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153261618290933/?type=3,917, 178, 148
77590795932_10153261617040933, 2016-02-25T20:13:14+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153261617040933/?type=3,1751, 96, 210
77590795932_10153261428955933, 2016-02-25T18:03:07+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153261428955933/?type=3,3178, 749, 155
77590795932_10153259850965933, 2016-02-25T01:57:27+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153259850965933/?type=3,1240, 221, 227
77590795932_10153259427525933, 2016-02-24T20:49:52+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153259427525933/,1334, 182, 270
77590795932_10153259259225933, 2016-02-24T19:00:36+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153259259225933/,1320, 779, 141
77590795932_10153259085720933, 2016-02-24T17:17:24+0000, shared_story, https://johnkasich.com/blogposts/rubiosaysracecomesdowntofloridaandohiobutpollsshowonlykasichcandefeattrump/,2331, 506, 330
77590795932_10153258679160933, 2016-02-24T12:44:07+0000, shared_story, http://www.quinnipiac.edu/newsandevents/quinnipiacuniversitypoll/ohio/releasedetail?ReleaseID=2326,1014, 224, 166
77590795932_10153257924315933, 2016-02-24T02:53:52+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10151665691615933.1073741825.77590795932/10153257921195933/?type=3,1370, 151, 308
77590795932_10153257770255933, 2016-02-24T01:59:00+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153257770255933/?type=3,1467, 263, 93
77590795932_10153257463370933, 2016-02-23T21:50:12+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153257463370933/?type=3,162, 8, 79
77590795932_10153257240040933, 2016-02-23T19:15:23+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153257239230933/?type=3,1712, 214, 180
77590795932_10153256923015933, 2016-02-23T16:40:36+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153256923015933/?type=3,1724, 362, 165
77590795932_10153256821395933, 2016-02-23T15:32:35+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153256821395933/,726, 177, 86
77590795932_10153255640610933, 2016-02-23T01:14:58+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153255640610933/,1383, 322, 290
77590795932_10153255530675933, 2016-02-22T23:45:31+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153255530675933/?type=3,1303, 258, 126
77590795932_10153255418660933, 2016-02-22T22:27:36+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153255418660933/?type=3,253, 30, 97
77590795932_10153255336785933, 2016-02-22T21:39:08+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153255336785933/,3597, 772, 219
77590795932_10153255168755933, 2016-02-22T19:40:59+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153255168755933/?type=3,1400, 224, 166
77590795932_10153255022785933, 2016-02-22T18:04:28+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153255019785933/?type=3,3615, 251, 242
77590795932_10153254697410933, 2016-02-22T14:34:45+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153254697410933/?type=3,2048, 548, 260
77590795932_10153253549985933, 2016-02-21T23:37:16+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153253549985933/,2186, 350, 407
77590795932_10153252840570933, 2016-02-21T16:08:11+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153252840570933/,3583, 577, 432
77590795932_10153251746065933, 2016-02-21T02:00:46+0000, shared_story, http://abcnews.go.com/Politics/jebbushsuspends2016presidentialcampaign/story?id=36817496ts=true,8612, 520, 981
77590795932_10153251052615933, 2016-02-20T18:43:55+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153251052615933/,1268, 270, 269
77590795932_10153250791675933, 2016-02-20T17:30:30+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153250791675933/,1482, 172, 198
77590795932_10153250627880933, 2016-02-20T14:45:42+0000, shared_story, https://info.scvotes.sc.gov/eng/voterinquiry/VoterInformationRequest.aspx?PageMode=VoterInfo,1740, 183, 159
77590795932_10153249745000933, 2016-02-20T02:10:55+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153249745000933/?type=3,2088, 308, 121
77590795932_10153249374145933, 2016-02-19T22:45:00+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153249374145933/,2625, 402, 128
77590795932_10153249332795933, 2016-02-19T21:19:29+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153249332795933/,1127, 231, 73
77590795932_10153249188355933, 2016-02-19T19:57:37+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153249188355933/?type=3,2639, 774, 160
77590795932_10153248948945933, 2016-02-19T17:05:00+0000, shared_story, https://www.washingtonpost.com/news/morningmix/wp/2016/02/19/meettheemotionalcollegestudentcomfortedbyakasichhug/,6487, 1097, 334
77590795932_10153248817205933, 2016-02-19T15:55:00+0000, shared_story, http://www.cnn.com/2016/02/19/opinions/goptownhalltrumpbushkasichobeidallah/index.html,8886, 1287, 550
77590795932_10153248721230933, 2016-02-19T14:54:44+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153248721230933/,1076, 192, 72
77590795932_10153247745605933, 2016-02-19T03:59:23+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153247745605933/,1751, 273, 228
77590795932_10153247299010933, 2016-02-19T00:20:00+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153247296565933/?type=3,1785, 281, 145
77590795932_10153247168715933, 2016-02-18T21:30:47+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153247168715933/,6096, 4076, 538
77590795932_10153247049895933, 2016-02-18T20:07:00+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153247049895933/?type=3,1689, 97, 65
77590795932_10153246688910933, 2016-02-18T16:10:21+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153246688910933/?type=3,4112, 915, 278
77590795932_10153246650970933, 2016-02-18T15:46:27+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153246650970933/?type=3,824, 111, 49
77590795932_10153245426475933, 2016-02-18T00:28:58+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153245426475933/?type=3,907, 211, 156
77590795932_10153245262345933, 2016-02-17T22:27:15+0000, shared_story, http://www.thestate.com/opinion/editorials/article60899592.html#storylink=cpy,3377, 554, 170
77590795932_10153244976790933, 2016-02-17T18:55:26+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153244976790933/?type=3,5335, 1330, 326
77590795932_10153244701700933, 2016-02-17T15:35:02+0000, shared_story, http://kasichclemson.eventbrite.com/,627, 60, 70
77590795932_10153243524770933, 2016-02-17T00:50:00+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153243524770933/,2230, 704, 155
77590795932_10153243329315933, 2016-02-16T20:44:23+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153243329315933/?type=3,568, 80, 68
77590795932_10153243147140933, 2016-02-16T18:38:21+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153243075490933/?type=3,924, 191, 71
77590795932_10153242975795933, 2016-02-16T16:53:54+0000, shared_story, http://www.nationalreview.com/article/431376/johnkasichhealthcarereformohiosuccess,3686, 671, 191
77590795932_10153242816245933, 2016-02-16T14:56:00+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153242816245933/?type=3,396, 29, 53
77590795932_10153241870570933, 2016-02-16T01:41:41+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153241870570933/,608, 132, 90
77590795932_10153241680240933, 2016-02-15T23:40:58+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153241680155933/?type=3,3306, 220, 139
77590795932_10153241636050933, 2016-02-15T22:53:14+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153241636050933/?type=3,1011, 164, 47
77590795932_10153241392355933, 2016-02-15T20:06:18+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153241392355933/?type=3,364, 65, 46
77590795932_10153241325725933, 2016-02-15T19:19:30+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153241325725933/,994, 205, 63
77590795932_10153240968475933, 2016-02-15T15:21:02+0000, shared_story, http://www.wzzm13.com/news/politics/elections/watchlivejohnkasichmakescampaignstopatgrandvalleystateuniveristy/43830931,695, 54, 98
77590795932_10153240089860933, 2016-02-15T01:59:01+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153240089860933/,1896, 435, 175
77590795932_10153239613425933, 2016-02-14T19:39:35+0000, shared_story, https://johnkasich.com/blogposts/theblazeijustlovehisvalueshismorals/,3317, 300, 149
77590795932_10153239449920933, 2016-02-14T18:10:39+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10151665691615933.1073741825.77590795932/10153239446945933/?type=3,1489, 200, 110
77590795932_10153239298420933, 2016-02-14T17:02:44+0000, shared_story, http://johnkasich.com/App,79, 7, 29
77590795932_10153238377725933, 2016-02-14T05:14:21+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153238377725933/,1516, 310, 254
77590795932_10153238298430933, 2016-02-14T04:11:58+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153238298430933/,3548, 487, 359
77590795932_10153238138445933, 2016-02-14T01:46:46+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153238138445933/?type=3,1625, 47, 142
77590795932_10153238120695933, 2016-02-14T01:28:20+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153238116375933/?type=3,1205, 62, 80
77590795932_10153237991695933, 2016-02-14T00:10:51+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153237991695933/?type=3,508, 39, 68
77590795932_10153237771010933, 2016-02-14T00:02:55+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153237771010933/,1905, 276, 92
77590795932_10153237930505933, 2016-02-13T23:26:14+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153237930505933/?type=3,2381, 233, 67
77590795932_10153237302150933, 2016-02-13T15:57:35+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153237302150933/,1708, 254, 131
77590795932_10153236355770933, 2016-02-13T01:16:35+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10151665691615933.1073741825.77590795932/10153236355695933/?type=3,2278, 178, 154
77590795932_10153236087630933, 2016-02-12T21:55:28+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153236087630933/?type=3,1120, 239, 102
77590795932_10153236045045933, 2016-02-12T21:20:51+0000, shared_story, https://www.facebook.com/JohnKasich/videos/10153235531040933/,314, null, 45
77590795932_10153236044780933, 2016-02-12T21:20:28+0000, shared_story, https://www.facebook.com/JohnKasich/videos/10153235537230933/,898, null, 46
77590795932_10153235991875933, 2016-02-12T20:44:36+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153235991875933/,620, 90, 50
77590795932_10153235977230933, 2016-02-12T20:26:55+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153235972930933/?type=3,1443, 87, 69
77590795932_10153235873460933, 2016-02-12T18:54:01+0000, shared_story, http://johnkasich.com/PhoneFromHome,131, 18, 25
77590795932_10153235537230933, 2016-02-12T14:55:59+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153235537230933/,732, 423, 92
77590795932_10153235531040933, 2016-02-12T14:47:45+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153235531040933/,1228, 351, 107
77590795932_10153234887425933, 2016-02-12T03:14:55+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153234850500933/?type=3,671, 58, 105
77590795932_10153234503705933, 2016-02-11T22:00:27+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153234503705933/,2648, 362, 175
77590795932_10153234442810933, 2016-02-11T20:55:25+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153234442810933/?type=3,1389, 224, 105
77590795932_10153234341725933, 2016-02-11T19:22:26+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153234339105933/?type=3,1732, 141, 104
77590795932_10153234172675933, 2016-02-11T17:13:20+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153234168210933/?type=3,1159, 82, 88
77590795932_10153234140710933, 2016-02-11T16:47:13+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153234140710933/?type=3,806, 84, 66
77590795932_10153233972670933, 2016-02-11T14:32:23+0000, mobile_status_update, null,1511, 53, 134
77590795932_10153233877490933, 2016-02-11T13:19:43+0000, shared_story, https://www.washingtonpost.com/news/thefix/wp/2016/02/10/johnkasichgavearemarkableandmovingspeechafterthenewhampshireprimary/,2984, 490, 164
77590795932_10153233259625933, 2016-02-11T03:30:29+0000, shared_story, http://www.usatoday.com/story/news/politics/onpolitics/2016/02/10/johnkasichmakesupbeatpitchsouthcarolinaprimaryvoters/80190820/,1570, 89, 134
77590795932_10153233099875933, 2016-02-11T01:24:02+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10151665691615933.1073741825.77590795932/10153233093525933/?type=3,1550, 96, 127
77590795932_10153232942390933, 2016-02-10T23:18:00+0000, shared_story, http://thehill.com/policy/healthcare/268975plannedparenthoodtargetskasichafternewhampshirewin,2254, 184, 307
77590795932_10153232707455933, 2016-02-10T20:48:22+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153232707455933/,1349, 145, 128
77590795932_10153232686020933, 2016-02-10T20:24:15+0000, mobile_status_update, null,4191, 117, 162
77590795932_10153232668270933, 2016-02-10T20:12:25+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153232668270933/,401, 112, 53
77590795932_10153232660355933, 2016-02-10T20:02:56+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153232656740933/?type=3,1832, 101, 89
77590795932_10153232654900933, 2016-02-10T19:58:53+0000, mobile_status_update, null,96, 6, 22
77590795932_10153232439970933, 2016-02-10T17:51:01+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153232439970933/,2331, 304, 153
77590795932_10153232375305933, 2016-02-10T16:57:21+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153232375305933/?type=3,2178, 104, 125
77590795932_10153232334535933, 2016-02-10T16:23:03+0000, shared_story, https://johnkasich.com/blogposts/kasichisinitforthelonghaul/,1726, 109, 107
77590795932_10153232278520933, 2016-02-10T15:41:08+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153232278520933/?type=3,123, 15, 24
77590795932_10153232200930933, 2016-02-10T14:39:47+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153232200930933/?type=3,229, 18, 40
77590795932_10153232158365933, 2016-02-10T14:16:39+0000, shared_story, https://www.facebook.com/CBSThisMorning/videos/997771193609886/,1813, null, 128
77590795932_10153231679270933, 2016-02-10T05:20:20+0000, added_video, https://www.facebook.com/JohnKasich/videos/10153231679270933/,3526, 176, 286
77590795932_10153231594945933, 2016-02-10T04:17:26+0000, shared_story, http://www.johnkasich.com/Donate,509, 69, 83
77590795932_10153231580555933, 2016-02-10T04:04:40+0000, added_photos, https://www.facebook.com/JohnKasich/photos/a.10150241036600933.328337.77590795932/10153231580555933/?type=3,4477, 698, 185
77590795932_10153231448360933, 2016-02-10T02:10:56+0000, shared_story, https://www.johnkasich.com/,2792, 381, 419
